ID,Full name,First names,Surname now,Surname at birth,Gender,Deceased,Mother ID,Mother name,Father ID,Father name,Partner ID,Partner name,Ex-partner IDs,Birth year,Birth month,Birth day,Death year,Death month,Death day,Email,Website,Blog,Photo site,Home tel,Work tel,Mobile,Skype,Address,Other contact,Birth place,Death place,Burial place,Burial year,Burial month,Burial day,Profession,Company,Interests,Activities,Bio notes
NHSBG0227625,,NIENKE,,,F,,,,,,,,,1955,1,1,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1176652,,GRACE,,,F,,NHSB147240,MEM FEN'T WETTERLÂN,,,,,,1955,6,30,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG0250784,,AISJE,,,F,,,,,,,,,1956,1,1,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG0227624,,HERTHA,,,F,,,,,,,,,1956,1,1,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG0250277,,AEFKE,,,F,,,,,,,,,1956,5,1,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG0250782,,ALEMKE,,,F,,,,,,,,,1956,9,18,,,,,,,,,,,,,,,,,,,,,,,,
NIETGEREG5,,ABICHJE,,,F,,,,,,,,,1957,1,1,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG0227622,,AELTKE,,,F,,,,,,,,,1957,1,1,,,,,,,,,,,,,,,,,,,,,,,,
NIETGEREG3,,CORA,,,F,,,,,,,,,1957,1,1,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG0227627,,AAGJE,,,F,,,,,,,,,1957,5,1,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG0253275,,AERTSJE,,,F,,,,,,,,,1958,1,1,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG0250781,,AEKJE,,,F,,,,,,,,,1958,4,1,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG0250780,,ADELHEIT,,,F,,,,,,,,,1958,9,1,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1227631,,IEFKE,,,F,,NHSB147240,MEM FEN'T WETTERLÂN,,,,,,1958,10,9,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1227632,,MIJKE,,,F,,NHSB147240,MEM FEN'T WETTERLÂN,,,,,,1958,10,9,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG0227623,,AUKJE,,,F,,,,,,,,,1958,11,30,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG0273919,,FLOKJE,,,F,,,,,,,,,1959,1,1,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG0273918,,PEDDY,,,F,,,,,,,,,1959,1,1,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG0251506,,POAIJ,,,F,,NIETGEREG5,ABICHJE,,,,,,1959,3,17,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1228967,,ELSKE,,,F,,NHSBG0227625,NIENKE,,,,,,1959,3,23,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG0275750,,FREUKJE,,,F,,,,,,,,,1959,5,1,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1230194,,AETKE,,,F,,NHSBG0227622,AELTKE,,,,,,1959,9,18,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1230196,,AETSKE,,,F,,NHSBG0227622,AELTKE,,,,,,1959,9,18,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1230197,,SHABY,,,F,,NHSBG0227622,AELTKE,,,,,,1959,9,18,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1230195,,STABIE,,,F,,NHSBG0227622,AELTKE,,,,,,1959,9,18,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG0275236,,BIEUKE,,,F,,,,,,,,,1959,10,1,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG0250275,,AECHJE,,,F,,NIETGEREG3,CORA,,,,,,1959,10,13,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG0250276,,AELTSJE,,,F,,NIETGEREG3,CORA,,,,,,1959,10,13,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG0250783,,AMKJE,,,F,,NIETGEREG3,CORA,,,,,,1959,10,13,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1228891,,NELLY,,,F,,NHSBG0227621,BOBBY,,,,,,1959,10,16,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1228892,,SOFIA,,,F,,NHSBG0227621,BOBBY,,,,,,1959,10,16,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG0273920,,BRANDA,,,F,,,,,,,,,1960,1,1,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1234181,,BRUNHILD,,,F,,NHSBG0227624,HERTHA,,,,,,1960,3,1,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1234180,,FREYJA,,,F,,NHSBG0227624,HERTHA,,,,,,1960,3,1,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1234182,,KRIENHILD,,,F,,NHSBG0227624,HERTHA,,,,,,1960,3,1,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1234183,,NANNA,,,F,,NHSBG0227624,HERTHA,,,,,,1960,3,1,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1251499,,AELMOET,,,F,,NHSBG0250784,AISJE,,,,,,1960,3,24,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1251497,,AMKEH,,,F,,NHSBG0250784,AISJE,,,,,,1960,3,24,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1251498,,RIKST,,,F,,NHSBG0250784,AISJE,,,,,,1960,3,24,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1251500,,SASKIA,,,F,,NHSBG0250784,AISJE,,,,,,1960,3,24,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1251502,,ANTJE,,,F,,NHSBG0250781,AEKJE,,,,,,1960,4,23,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1251503,,TROK,,,F,,NHSBG0250781,AEKJE,,,,,,1960,4,23,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1251501,,WACH,,,F,,NHSBG0250781,AEKJE,,,,,,1960,4,23,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1251505,,ANTJE,,,F,,NHSBG0250780,ADELHEIT,,,,,,1960,5,10,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1251504,,TETJE,,,F,,NHSBG0250780,ADELHEIT,,,,,,1960,5,10,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1243673,,AUKJEH,,,F,,NHSBG0227622,AELTKE,,,,,,1960,6,4,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1241873,,EDDA,,,F,,NHSBG1227631,IEFKE,,,,,,1960,6,4,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1244100,,AEMKE,,,F,,NHSBG0227627,AAGJE,,,,,,1960,7,13,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1244099,,AISJE,,,F,,NHSBG0227627,AAGJE,,,,,,1960,7,13,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1244098,,AUKJEN,,,F,,NHSBG0227627,AAGJE,,,,,,1960,7,13,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1253949,,DIUWKE FEN'T HOUNEHIEM,,,F,,NHSBG0253630,AUTGERTSJE,,,,,,1960,8,8,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1253948,,DOEKELE FEN'T HOUNEHIEM,,,F,,NHSBG0253630,AUTGERTSJE,,,,,,1960,8,8,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1253950,,DURKJE FEN'T HOUNEHIEM,,,F,,NHSBG0253630,AUTGERTSJE,,,,,,1960,8,8,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1254032,,ADDAH,,,F,,NHSBG0250277,AEFKE,,,,,,1960,11,6,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1254033,,ADELLE,,,F,,NHSBG0250277,AEFKE,,,,,,1960,11,6,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1254034,,AEDT,,,F,,NHSBG0250277,AEFKE,,,,,,1960,11,6,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1256648,,BEIKE,,,F,,NHSBG0251506,POAIJ,,,,,,1960,11,30,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1256647,,BIJKEG,,,F,,NHSBG0251506,POAIJ,,,,,,1960,11,30,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1256644,,JOEK,,,F,,NHSBG0251506,POAIJ,,,,,,1960,11,30,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1256646,,ODA,,,F,,NHSBG0251506,POAIJ,,,,,,1960,11,30,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1256645,,THESA,,,F,,NHSBG0251506,POAIJ,,,,,,1960,11,30,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1256877,,AENJE,,,F,,NHSBG1230194,AETKE,,,,,,1961,1,21,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1265466,,GJALTSJE,,,F,,NHSBG0227627,AAGJE,,,,,,1961,4,1,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1265465,,ROATSJE,,,F,,NHSBG0227627,AAGJE,,,,,,1961,4,1,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1265464,,SIUWKE,,,F,,NHSBG0227627,AAGJE,,,,,,1961,4,1,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2268901,,DJURA,,,F,,NHSBG1234181,BRUNHILD,,,,,,1961,5,17,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1266211,,BAIKE,,,F,,NHSBG0250277,AEFKE,,,,,,1961,5,20,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1266212,,DEAUKE,,,F,,NHSBG0250277,AEFKE,,,,,,1961,5,20,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1266210,,DJÛK,,,F,,NHSBG0250277,AEFKE,,,,,,1961,5,20,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1274105,,DUIKE,,,F,,NHSBG0250780,ADELHEIT,,,,,,1961,7,26,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1274106,,MAAIKE,,,F,,NHSBG0250780,ADELHEIT,,,,,,1961,7,26,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1274113,,DIANA,,,F,,NHSBG0250784,AISJE,,,,,,1961,7,28,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1274115,,HIEKE,,,F,,NHSBG0250784,AISJE,,,,,,1961,7,28,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1274114,,SIEUKE,,,F,,NHSBG0250784,AISJE,,,,,,1961,7,28,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG0276418,,MONTY,,,F,,NHSBG0273918,PEDDY,,,,,,1961,8,22,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG0276419,,SILVA,,,F,,NHSBG0273918,PEDDY,,,,,,1961,8,22,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1274595,,AELTKES,,,F,,NHSBG1230194,AETKE,,,,,,1961,10,1,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1272412,,EEFKE FEN'T HOUNEHIEM,,,F,,NHSBG0253630,AUTGERTSJE,,,,,,1961,10,4,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1272413,,EELKE FEN'T HOUNEHIEM,,,F,,NHSBG0253630,AUTGERTSJE,,,,,,1961,10,4,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1272411,,EKE FEN'T HOUNEHIEM,,,F,,NHSBG0253630,AUTGERTSJE,,,,,,1961,10,4,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1272414,,ELSKEH FEN'T HOUNEHIEM,,,F,,NHSBG0253630,AUTGERTSJE,,,,,,1961,10,4,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1272410,,ETSJE FEN'T HOUNEHIEM,,,F,,NHSBG0253630,AUTGERTSJE,,,,,,1961,10,4,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1279060,,AMARINS,,,F,,NHSBG0273919,FLOKJE,,,,,,1961,10,10,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1277991,,DOAIKE,,,F,,NHSBG1251499,AELMOET,,,,,,1961,12,5,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1277992,,MUNTSJE,,,F,,NHSBG1251499,AELMOET,,,,,,1961,12,5,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2285629,,MONA,,,F,,NHSBG1251504,TETJE,,,,,,1962,2,11,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1288848,,ALEGONDA,,,F,,NHSBG0227627,AAGJE,,,,,,1962,2,17,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1297791,,ATSKE,,,F,,NHSBG0273920,BRANDA,,,,,,1962,5,1,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1297786,,BIJKEGA,,,F,,NHSBG0273920,BRANDA,,,,,,1962,5,1,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1297790,,DAUTSJE,,,F,,NHSBG0273920,BRANDA,,,,,,1962,5,1,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1297787,,DOEIJE,,,F,,NHSBG0273920,BRANDA,,,,,,1962,5,1,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1297788,,DOUTSJE,,,F,,NHSBG0273920,BRANDA,,,,,,1962,5,1,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1297789,,MAPKE,,,F,,NHSBG0273920,BRANDA,,,,,,1962,5,1,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1285159,,FEIKJE FEN'T HOUNEHIEM,,,F,,NHSBG1253950,DURKJE FEN'T HOUNEHIEM,,,,,,1962,5,6,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1285160,,FETSJE FEN'T HOUNEHIEM,,,F,,NHSBG1253950,DURKJE FEN'T HOUNEHIEM,,,,,,1962,5,6,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1285161,,FROUKJE FEN'T HOUNEHIEM,,,F,,NHSBG1253950,DURKJE FEN'T HOUNEHIEM,,,,,,1962,5,6,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1293857,,BIJKELA,,,F,,NHSBG1244098,AUKJEN,,,,,,1962,5,12,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1283861,,AAFJE,,,F,,NHSBG1251498,RIKST,,,,,,1962,5,26,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1283863,,SIETSKE,,,F,,NHSBG1251498,RIKST,,,,,,1962,5,26,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1283862,,SJOUKJE,,,F,,NHSBG1251498,RIKST,,,,,,1962,5,26,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1283864,,SULTANE,,,F,,NHSBG1251498,RIKST,,,,,,1962,5,26,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1295821,,AN FEN DE ALDE SLÛS,,,F,,NHSBG0273919,FLOKJE,,,,,,1962,7,9,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1295822,,MENTHA FEN DE ALDE SLÛS,,,F,,NHSBG0273919,FLOKJE,,,,,,1962,7,9,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1297887,,BIJKEHA,,,F,,NHSBG1256646,ODA,,,,,,1962,7,19,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1297886,,RIKSTA,,,F,,NHSBG1256646,ODA,,,,,,1962,7,19,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1297885,,UILKJE,,,F,,NHSBG1256646,ODA,,,,,,1962,7,19,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1298269,,RIKST,,,F,,NHSBG0251506,POAIJ,,,,,,1962,7,21,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1294185,,BÉKE,,,F,,NHSBG1251497,AMKEH,,,,,,1962,8,12,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1294183,,FRONA,,,F,,NHSBG1251497,AMKEH,,,,,,1962,8,12,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1294184,,MOLLI,,,F,,NHSBG1251497,AMKEH,,,,,,1962,8,12,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1294182,,RIA,,,F,,NHSBG1251497,AMKEH,,,,,,1962,8,12,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1305664,,FROANE,,,F,,NHSBG1251500,SASKIA,,,,,,1963,3,31,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1311314,,FEMKE FEN'T HOUNEHIEM,,,F,,NHSBG1272414,ELSKEH FEN'T HOUNEHIEM,,,,,,1963,4,28,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1311312,,GAATSKEE FEN'T HOUNEHIEM,,,F,,NHSBG1272414,ELSKEH FEN'T HOUNEHIEM,,,,,,1963,4,28,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1311313,,GOOITSKE FEN'T HOUNEHIEM,,,F,,NHSBG1272414,ELSKEH FEN'T HOUNEHIEM,,,,,,1963,4,28,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1311778,,FRYSA,,,F,,NHSBG1265465,ROATSJE,,,,,,1963,6,23,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1311780,,MAAIKEE,,,F,,NHSBG1265465,ROATSJE,,,,,,1963,6,23,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1311781,,TIETJE,,,F,,NHSBG1265465,ROATSJE,,,,,,1963,6,23,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1311779,,TRIXIE,,,F,,NHSBG1265465,ROATSJE,,,,,,1963,6,23,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2317640,,AAFKE V.H. HONDSBOS,,,F,,NHSBG1274105,DUIKE,,,,,,1963,9,17,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2317638,,ALMA V.H. HONDSBOS,,,F,,NHSBG1274105,DUIKE,,,,,,1963,9,17,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2317641,,ANJA V.H. HONDSBOS,,,F,,NHSBG1274105,DUIKE,,,,,,1963,9,17,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2317637,,ANKE V.H. HONDSBOS,,,F,,NHSBG1274105,DUIKE,,,,,,1963,9,17,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2317642,,ASTRA V.H. HONDSBOS,,,F,,NHSBG1274105,DUIKE,,,,,,1963,9,17,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2317639,,ATJE V.H. HONDSBOS,,,F,,NHSBG1274105,DUIKE,,,,,,1963,9,17,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2324099,,LOUKE,,,F,,NHSBG1234182,KRIENHILD,,,,,,1963,11,10,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2324098,,TEA,,,F,,NHSBG1234182,KRIENHILD,,,,,,1963,11,10,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1326591,,FRANA,,,F,,NHSBG1230194,AETKE,,,,,,1963,12,25,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2331921,,BLANDA,,,F,,NHSBG1241873,EDDA,,,,,,1964,1,28,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2331924,,DEBORA,,,F,,NHSBG1241873,EDDA,,,,,,1964,1,28,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2331923,,GWENDOLIN,,,F,,NHSBG1241873,EDDA,,,,,,1964,1,28,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2331922,,HELLA,,,F,,NHSBG1241873,EDDA,,,,,,1964,1,28,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2331925,,JELLIE,,,F,,NHSBG1241873,EDDA,,,,,,1964,1,28,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1328854,,AFKE FEN'T BÛTENFJILD,,,F,,NHSBG1272413,EELKE FEN'T HOUNEHIEM,,,,,,1964,2,14,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1328853,,AKKE FEN'T BÛTENFJILD,,,F,,NHSBG1272413,EELKE FEN'T HOUNEHIEM,,,,,,1964,2,14,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1328855,,ALMA FEN'T BÛTENFJILD,,,F,,NHSBG1272413,EELKE FEN'T HOUNEHIEM,,,,,,1964,2,14,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1328856,,ANKE FEN'T BÛTENFJILD,,,F,,NHSBG1272413,EELKE FEN'T HOUNEHIEM,,,,,,1964,2,14,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1328857,,AUKJE FEN'T BÛTENFJILD,,,F,,NHSBG1272413,EELKE FEN'T HOUNEHIEM,,,,,,1964,2,14,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2333126,,BYKER,,,F,,NHSBG1234181,BRUNHILD,,,,,,1964,3,4,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2333125,,NELLYH,,,F,,NHSBG1234181,BRUNHILD,,,,,,1964,3,4,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2333128,,REGITTA,,,F,,NHSBG1234181,BRUNHILD,,,,,,1964,3,4,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2333129,,SKADI,,,F,,NHSBG1234181,BRUNHILD,,,,,,1964,3,4,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2333127,,TIDO,,,F,,NHSBG1234181,BRUNHILD,,,,,,1964,3,4,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2332586,,HARMKE FEN'T HOUNEHIEM,,,F,,NHSBG1272414,ELSKEH FEN'T HOUNEHIEM,,,,,,1964,4,1,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2332583,,HENDRIKJE FEN'T HOUNEHIEM,,,F,,NHSBG1272414,ELSKEH FEN'T HOUNEHIEM,,,,,,1964,4,1,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2332582,,HENNY FEN'T HOUNEHIEM,,,F,,NHSBG1272414,ELSKEH FEN'T HOUNEHIEM,,,,,,1964,4,1,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2332584,,HILTSJE FEN'T HOUNEHIEM,,,F,,NHSBG1272414,ELSKEH FEN'T HOUNEHIEM,,,,,,1964,4,1,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2332585,,HOUKJE FEN'T HOUNEHIEM,,,F,,NHSBG1272414,ELSKEH FEN'T HOUNEHIEM,,,,,,1964,4,1,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2331877,,FROUKE,,,F,,NHSBG1297885,UILKJE,,,,,,1964,4,21,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2331874,,KEKE,,,F,,NHSBG1297885,UILKJE,,,,,,1964,4,21,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2331875,,MAAIKEN,,,F,,NHSBG1297885,UILKJE,,,,,,1964,4,21,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2331876,,WYTSKE,,,F,,NHSBG1297885,UILKJE,,,,,,1964,4,21,,,,,,,,,,,,,,,,,,,,,,,,
