ID,Full name,First names,Surname now,Surname at birth,Gender,Deceased,Mother ID,Mother name,Father ID,Father name,Partner ID,Partner name,Ex-partner IDs,Birth year,Birth month,Birth day,Death year,Death month,Death day,Email,Website,Blog,Photo site,Home tel,Work tel,Mobile,Skype,Address,Other contact,Birth place,Death place,Burial place,Burial year,Burial month,Burial day,Profession,Company,Interests,Activities,Bio notes
NHSBG2713142,TURK,NHSB G2 713142,,,F,,NHSBG2456237,BERTINA FEN DE ALDE SLÛS,,,,,,1974,1,23,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2456236,OEDSKE FEN DE ALDE SLÛS,NHSB G2 456236,,,F,,NHSBG1363579,ADRIAANTSJE FEN DE ALDE SLÛS,,,,,,1968,9,18,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2456238,REMKE FEN DE ALDE SLÛS,NHSB G2 456238,,,F,,NHSBG1363579,ADRIAANTSJE FEN DE ALDE SLÛS,,,,,,1968,9,18,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2456235,TRIX FEN DE ALDE SLÛS,NHSB G2 456235,,,F,,NHSBG1363579,ADRIAANTSJE FEN DE ALDE SLÛS,,,,,,1968,9,18,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2638639,CASTA,NHSB G2 638639,,,F,,NHSBG2456235,TRIX FEN DE ALDE SLÛS,,,,,,1973,1,5,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2638638,ELSKE,NHSB G2 638638,,,F,,NHSBG2456235,TRIX FEN DE ALDE SLÛS,,,,,,1973,1,5,,,,,,,,,,,,,,,,,,,,,,,,
NHSB776081,BLIJKE,NHSB 776081,,,F,,NHSBG2638638,ELSKE,,,,,,1974,11,1,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1042870,CRISSY,NHSB 1042870,,,F,,NHSBG2638638,ELSKE,,,,,,1978,8,23,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1075588,BELINDA,NHSB 1075588,,,F,,NHSB1042870,CRISSY,,,,,,1979,6,16,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1151121,BIJKE,NHSB 1151121,,,F,,NHSB1042870,CRISSY,,,,,,1981,1,15,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1151122,BOBBY,NHSB 1151122,,,F,,NHSB1042870,CRISSY,,,,,,1981,1,15,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1310366,CINTA,NHSB 1310366,,,F,,NHSB1042870,CRISSY,,,,,,1983,12,24,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1284351,DONNA,NHSB 1284351,,,F,,NHSB1042870,CRISSY,,,,,,1983,5,11,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1426650,ANOESKA,NHSB 1426650,,,F,,NHSB1284351,DONNA,,,,,,1985,7,13,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1426649,BELLA,NHSB 1426649,,,F,,NHSB1284351,DONNA,,,,,,1985,7,13,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1426646,SABO,NHSB 1426646,,,F,,NHSB1284351,DONNA,,,,,,1985,7,13,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1426644,TIMMY,NHSB 1426644,,,F,,NHSB1284351,DONNA,,,,,,1985,7,13,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1426647,TRYA,NHSB 1426647,,,F,,NHSB1284351,DONNA,,,,,,1985,7,13,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1426648,TURBO,NHSB 1426648,,,F,,NHSB1284351,DONNA,,,,,,1985,7,13,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1426645,YOERI,NHSB 1426645,,,F,,NHSB1284351,DONNA,,,,,,1985,7,13,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1310364,FEM,NHSB 1310364,,,F,,NHSB1042870,CRISSY,,,,,,1983,12,24,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1210920,FLOORTJE,NHSB 1210920,,,F,,NHSB1042870,CRISSY,,,,,,1982,3,14,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1151123,JIS,NHSB 1151123,,,F,,NHSB1042870,CRISSY,,,,,,1981,1,15,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1310365,NORA,NHSB 1310365,,,F,,NHSB1042870,CRISSY,,,,,,1983,12,24,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1284353,STABY,NHSB 1284353,,,F,,NHSB1042870,CRISSY,,,,,,1983,5,11,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1284354,TIMY,NHSB 1284354,,,F,,NHSB1042870,CRISSY,,,,,,1983,5,11,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1075589,TRIXY,NHSB 1075589,,,F,,NHSB1042870,CRISSY,,,,,,1979,6,16,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1274465,ANNIE,NHSB 1274465,,,F,,NHSB1075589,TRIXY,,,,,,1982,11,26,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1274466,ASTRA,NHSB 1274466,,,F,,NHSB1075589,TRIXY,,,,,,1982,11,26,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1280718,BELLE,NHSB 1280718,,,F,,NHSB1075589,TRIXY,,,,,,1983,7,8,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1274464,BIJKE,NHSB 1274464,,,F,,NHSB1075589,TRIXY,,,,,,1982,11,26,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1347836,BIJKE,NHSB 1347836,,,F,,NHSB1075589,TRIXY,,,,,,1984,7,24,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1274468,CRISSY,NHSB 1274468,,,F,,NHSB1075589,TRIXY,,,,,,1982,11,26,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1274467,DEBBY,NHSB 1274467,,,F,,NHSB1075589,TRIXY,,,,,,1982,11,26,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1173292,DIXY,NHSB 1173292,,,F,,NHSB1075589,TRIXY,,,,,,1981,7,18,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1347837,HAZEL,NHSB 1347837,,,F,,NHSB1075589,TRIXY,,,,,,1984,7,24,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1173295,NOESKA,NHSB 1173295,,,F,,NHSB1075589,TRIXY,,,,,,1981,7,18,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1280717,NORA,NHSB 1280717,,,F,,NHSB1075589,TRIXY,,,,,,1983,7,8,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1173294,SIETA,NHSB 1173294,,,F,,NHSB1075589,TRIXY,,,,,,1981,7,18,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1274469,TIKA,NHSB 1274469,,,F,,NHSB1075589,TRIXY,,,,,,1982,11,26,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1173293,TOMMY,NHSB 1173293,,,F,,NHSB1075589,TRIXY,,,,,,1981,7,18,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1347835,TRIX,NHSB 1347835,,,F,,NHSB1075589,TRIXY,,,,,,1984,7,24,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1284355,WANDA,NHSB 1284355,,,F,,NHSB1042870,CRISSY,,,,,,1983,5,11,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1310363,WENDY,NHSB 1310363,,,F,,NHSB1042870,CRISSY,,,,,,1983,12,24,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1284350,WYKE,NHSB 1284350,,,F,,NHSB1042870,CRISSY,,,,,,1983,5,11,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1284352,ZITA,NHSB 1284352,,,F,,NHSB1042870,CRISSY,,,,,,1983,5,11,,,,,,,,,,,,,,,,,,,,,,,,
NHSB911304,FAMKE,NHSB 911304,,,F,,NHSBG2638638,ELSKE,,,,,,1976,10,23,,,,,,,,,,,,,,,,,,,,,,,,
NHSB776082,FEMKE,NHSB 776082,,,F,,NHSBG2638638,ELSKE,,,,,,1974,11,1,,,,,,,,,,,,,,,,,,,,,,,,
NHSB911303,FRISIA,NHSB 911303,,,F,,NHSBG2638638,ELSKE,,,,,,1976,10,23,,,,,,,,,,,,,,,,,,,,,,,,
NHSB776083,JILDOU,NHSB 776083,,,F,,NHSBG2638638,ELSKE,,,,,,1974,11,1,,,,,,,,,,,,,,,,,,,,,,,,
NHSB776084,NYNKE,NHSB 776084,,,F,,NHSBG2638638,ELSKE,,,,,,1974,11,1,,,,,,,,,,,,,,,,,,,,,,,,
NHSB981053,ELSA,NHSB 981053,,,F,,NHSB776084,NYNKE,,,,,,1977,10,16,,,,,,,,,,,,,,,,,,,,,,,,
NHSB981052,FRIEDA,NHSB 981052,,,F,,NHSB776084,NYNKE,,,,,,1977,10,16,,,,,,,,,,,,,,,,,,,,,,,,
NHSB981055,TILLY,NHSB 981055,,,F,,NHSB776084,NYNKE,,,,,,1977,10,16,,,,,,,,,,,,,,,,,,,,,,,,
NHSB981054,URA,NHSB 981054,,,F,,NHSB776084,NYNKE,,,,,,1977,10,16,,,,,,,,,,,,,,,,,,,,,,,,
NHSB981056,WOPKJE,NHSB 981056,,,F,,NHSB776084,NYNKE,,,,,,1977,10,16,,,,,,,,,,,,,,,,,,,,,,,,
NHSB911302,TARA,NHSB 911302,,,F,,NHSBG2638638,ELSKE,,,,,,1976,10,23,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1244100,AEMKE,NHSB G1 244100,,,F,,NHSBG0227627,AAGJE,,,,,,1960,7,13,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1244099,AISJE,NHSB G1 244099,,,F,,NHSBG0227627,AAGJE,,,,,,1960,7,13,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG1288848,ALEGONDA,NHSB G1 288848,,,F,,NHSBG0227627,AAGJE,,,,,,1962,2,17,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2578742,AAGJE,NHSB G2 578742,,,F,,NHSBG1288848,ALEGONDA,,,,,,1971,12,15,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2485180,AEKJE,NHSB G2 485180,,,F,,NHSBG1288848,ALEGONDA,,,,,,1969,8,19,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2411042,AELTSJE,NHSB G2 411042,,,F,,NHSBG1288848,ALEGONDA,,,,,,1967,5,2,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2369086,ALMA,NHSB G2 369086,,,F,,NHSBG1288848,ALEGONDA,,,,,,1965,7,20,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2411043,BIJKE,NHSB G2 411043,,,F,,NHSBG1288848,ALEGONDA,,,,,,1967,5,2,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2440140,BIJKE,NHSB G2 440140,,,F,,NHSBG1288848,ALEGONDA,,,,,,1968,5,22,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2485182,CZAJKA,NHSB G2 485182,,,F,,NHSBG1288848,ALEGONDA,,,,,,1969,8,19,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2485179,DUTCHY,NHSB G2 485179,,,F,,NHSBG1288848,ALEGONDA,,,,,,1969,8,19,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2661855,ANUSKA,NHSB G2 661855,,,F,,NHSBG2485179,DUTCHY,,,,,,1973,2,25,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2661858,BIJKE,NHSB G2 661858,,,F,,NHSBG2485179,DUTCHY,,,,,,1973,2,25,,,,,,,,,,,,,,,,,,,,,,,,
NHSB911315,BEITSKE,NHSB 911315,,,F,,NHSBG2661858,BIJKE,,,,,,1976,6,11,,,,,,,,,,,,,,,,,,,,,,,,
NHSB911314,BENNY,NHSB 911314,,,F,,NHSBG2661858,BIJKE,,,,,,1976,6,11,,,,,,,,,,,,,,,,,,,,,,,,
NHSB911313,FANA,NHSB 911313,,,F,,NHSBG2661858,BIJKE,,,,,,1976,6,11,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2661856,DONNA,NHSB G2 661856,,,F,,NHSBG2485179,DUTCHY,,,,,,1973,2,25,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2661860,GRITTA,NHSB G2 661860,,,F,,NHSBG2485179,DUTCHY,,,,,,1973,2,25,,,,,,,,,,,,,,,,,,,,,,,,
NHSB741904,ADINDA,NHSB 741904,,,F,,NHSBG2661860,GRITTA,,,,,,1974,7,30,,,,,,,,,,,,,,,,,,,,,,,,
NHSB741901,ALETTA,NHSB 741901,,,F,,NHSBG2661860,GRITTA,,,,,,1974,7,30,,,,,,,,,,,,,,,,,,,,,,,,
NHSB741902,ANASTASIA,NHSB 741902,,,F,,NHSBG2661860,GRITTA,,,,,,1974,7,30,,,,,,,,,,,,,,,,,,,,,,,,
NHSB741903,ANJA,NHSB 741903,,,F,,NHSBG2661860,GRITTA,,,,,,1974,7,30,,,,,,,,,,,,,,,,,,,,,,,,
NHSB741906,ANUSCHKA,NHSB 741906,,,F,,NHSBG2661860,GRITTA,,,,,,1974,7,30,,,,,,,,,,,,,,,,,,,,,,,,
NHSB741905,ASTRID,NHSB 741905,,,F,,NHSBG2661860,GRITTA,,,,,,1974,7,30,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2661857,SANNIE,NHSB G2 661857,,,F,,NHSBG2485179,DUTCHY,,,,,,1973,2,25,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2661859,ZILLA,NHSB G2 661859,,,F,,NHSBG2485179,DUTCHY,,,,,,1973,2,25,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2440136,KOERIER,NHSB G2 440136,,,F,,NHSBG1288848,ALEGONDA,,,,,,1968,5,22,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2542142,LETTA,NHSB G2 542142,,,F,,NHSBG2440136,KOERIER,,,,,,1971,2,7,,,,,,,,,,,,,,,,,,,,,,,,
NHSBG2542145,ODA,NHSB G2 542145,,,F,,NHSBG2440136,KOERIER,,,,,,1971,2,7,,,,,,,,,,,,,,,,,,,,,,,,
NHSB732556,ALMA,NHSB 732556,,,F,,NHSBG2542145,ODA,,,,,,1974,5,9,,,,,,,,,,,,,,,,,,,,,,,,
NHSB732557,ARNO,NHSB 732557,,,F,,NHSBG2542145,ODA,,,,,,1974,5,9,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1082660,ASTRID,NHSB 1082660,,,F,,NHSBG2542145,ODA,,,,,,1979,10,19,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1191636,BEIKE,NHSB 1191636,,,F,,NHSB1082660,ASTRID,,,,,,1981,11,23,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1191635,SONJA,NHSB 1191635,,,F,,NHSB1082660,ASTRID,,,,,,1981,11,23,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1156275,BEIKE,NHSB 1156275,,,F,,NHSBG2542145,ODA,,,,,,1981,4,8,,,,,,,,,,,,,,,,,,,,,,,,
NHSB797012,BYKE,NHSB 797012,,,F,,NHSBG2542145,ODA,,,,,,1975,2,10,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1118518,NELLY,NHSB 1118518,,,F,,NHSBG2542145,ODA,,,,,,1980,7,7,,,,,,,,,,,,,,,,,,,,,,,,
NHSB797014,NIENKE,NHSB 797014,,,F,,NHSBG2542145,ODA,,,,,,1975,2,10,,,,,,,,,,,,,,,,,,,,,,,,
NHSB898296,ODA,NHSB 898296,,,F,,NHSBG2542145,ODA,,,,,,1976,5,28,,,,,,,,,,,,,,,,,,,,,,,,
NHSB797013,PRISKA,NHSB 797013,,,F,,NHSBG2542145,ODA,,,,,,1975,2,10,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1118517,SINDY,NHSB 1118517,,,F,,NHSBG2542145,ODA,,,,,,1980,7,7,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1219114,ASTA,NHSB 1219114,,,F,,NHSB1118517,SINDY,,,,,,1982,7,29,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1219112,BAUKJE,NHSB 1219112,,,F,,NHSB1118517,SINDY,,,,,,1982,7,29,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1431112,BEIKE,NHSB 1431112,,,F,,NHSB1118517,SINDY,,,,,,1985,9,29,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1500652,BEKE,NHSB 1500652,,,F,,NHSB1118517,SINDY,,,,,,1986,10,18,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1500651,BOUKJE,NHSB 1500651,,,F,,NHSB1118517,SINDY,,,,,,1986,10,18,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1431113,CINDY,NHSB 1431113,,,F,,NHSB1118517,SINDY,,,,,,1985,9,29,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1219113,DENDY,NHSB 1219113,,,F,,NHSB1118517,SINDY,,,,,,1982,7,29,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1431114,MOLLY,NHSB 1431114,,,F,,NHSB1118517,SINDY,,,,,,1985,9,29,,,,,,,,,,,,,,,,,,,,,,,,
NHSB1899610,BOUKJE,NHSB 1899610,,,F,,NHSB1431114,MOLLY,,,,,,1993,8,1,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2103288,CINDY,NHSB 2103288,,,F,,NHSB1431114,MOLLY,,,,,,1996,8,1,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2367934,BENTE,NHSB 2367934,,,F,,NHSB2103288,CINDY,,,,,,2001,10,7,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2367935,BUSH,NHSB 2367935,,,F,,NHSB2103288,CINDY,,,,,,2001,10,7,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2555579,BEAU,NHSB 2555579,,,F,,NHSB2367935,BUSH,,,,,,2005,4,16,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2448877,FLO,NHSB 2448877,,,F,,NHSB2367935,BUSH,,,,,,2003,4,6,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2448876,JESSIE,NHSB 2448876,,,F,,NHSB2367935,BUSH,,,,,,2003,4,6,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2555578,JOEKE,NHSB 2555578,,,F,,NHSB2367935,BUSH,,,,,,2005,4,16,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2448878,KIEKE,NHSB 2448878,,,F,,NHSB2367935,BUSH,,,,,,2003,4,6,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2555576,NOA,NHSB 2555576,,,F,,NHSB2367935,BUSH,,,,,,2005,4,16,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2448875,SIMBA,NHSB 2448875,,,F,,NHSB2367935,BUSH,,,,,,2003,4,6,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2555577,WISKE,NHSB 2555577,,,F,,NHSB2367935,BUSH,,,,,,2005,4,16,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2367932,BYOUX,NHSB 2367932,,,F,,NHSB2103288,CINDY,,,,,,2001,10,7,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2615788,BINGO,NHSB 2615788,,,F,,NHSB2367932,BYOUX,,,,,,2006,7,5,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2615790,JOEBA,NHSB 2615790,,,F,,NHSB2367932,BYOUX,,,,,,2006,7,5,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2615791,JUTTE,NHSB 2615791,,,F,,NHSB2367932,BYOUX,,,,,,2006,7,5,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2615789,STERRE,NHSB 2615789,,,F,,NHSB2367932,BYOUX,,,,,,2006,7,5,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2486792,FAMKE,NHSB 2486792,,,F,,NHSB2103288,CINDY,,,,,,2003,12,15,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2367936,FLAPPY,NHSB 2367936,,,F,,NHSB2103288,CINDY,,,,,,2001,10,7,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2402987,FLEUR,NHSB 2402987,,,F,,NHSB2103288,CINDY,,,,,,2002,6,9,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2205906,KAATJE,NHSB 2205906,,,F,,NHSB2103288,CINDY,,,,,,1998,8,14,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2486795,MOLLY,NHSB 2486795,,,F,,NHSB2103288,CINDY,,,,,,2003,12,15,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2205904,MOOS,NHSB 2205904,,,F,,NHSB2103288,CINDY,,,,,,1998,8,14,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2486794,NORA,NHSB 2486794,,,F,,NHSB2103288,CINDY,,,,,,2003,12,15,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2635265,BAUKJE,NHSB 2635265,,,F,,NHSB2486794,NORA,,,,,,2006,12,6,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2635262,LOBKE,NHSB 2635262,,,F,,NHSB2486794,NORA,,,,,,2006,12,6,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2635263,NYNKE,NHSB 2635263,,,F,,NHSB2486794,NORA,,,,,,2006,12,6,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2635264,TJITSKE,NHSB 2635264,,,F,,NHSB2486794,NORA,,,,,,2006,12,6,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2819357,SQUEEZE PLAY BO BENTHE,NHSB 2819357,,,F,,NHSB2635264,TJITSKE,,,,,,2010,12,1,,,,,,,,,,,,,,,,,,,,,,,,
NHSB2819351,SQUEEZE PLAY BO FAEMKE,NHSB 2819351,,,F,,NHSB2635264,TJITSKE,,,,,,2010,12,1,,,,,,,,,,,,,,,,,,,,,,,,
NHSB3039353,SQUEEZE PLAY FLO BRANCKO,NHSB 3039353,,,F,,NHSB2819351,SQUEEZE PLAY BO FAEMKE,,,,,,2016,4,2,,,,,,,,,,,,,,,,,,,,,,,,
NHSB3039354,SQUEEZE PLAY POPKJE BRANCKO,NHSB 3039354,,,F,,NHSB2819351,SQUEEZE PLAY BO FAEMKE,,,,,,2016,4,2,,,,,,,,,,,,,,,,,,,,,,,,
NHSB3161508,ANJA,NHSB 3161508,,,F,,NHSB3039354,SQUEEZE PLAY POPKJE BRANCKO,,,,,,2019,6,4,,,,,,,,,,,,,,,,,,,,,,,,
NHSB3298512,CLIO,NHSB 3298512,,,F,,NHSB3161508,ANJA,,,,,,2023,1,23,,,,,,,,,,,,,,,,,,,,,,,,
NHSB3298509,JUNO,NHSB 3298509,,,F,,NHSB3161508,ANJA,,,,,,2023,1,23,,,,,,,,,,,,,,,,,,,,,,,,
NHSB3298511,KIRA,NHSB 3298511,,,F,,NHSB3161508,ANJA,,,,,,2023,1,23,,,,,,,,,,,,,,,,,,,,,,,,
NHSB3298510,LYRA,NHSB 3298510,,,F,,NHSB3161508,ANJA,,,,,,2023,1,23,,,,,,,,,,,,,,,,,,,,,,,,
NHSB3298508,MAIA,NHSB 3298508,,,F,,NHSB3161508,ANJA,,,,,,2023,1,23,,,,,,,,,,,,,,,,,,,,,,,,
NHSB3161509,ISLA,NHSB 3161509,,,F,,NHSB3039354,SQUEEZE PLAY POPKJE BRANCKO,,,,,,2019,6,4,,,,,,,,,,,,,,,,,,,,,,,,
NHSB3161512,LEELOU,NHSB 3161512,,,F,,NHSB3039354,SQUEEZE PLAY POPKJE BRANCKO,,,,,,2019,6,4,,,,,,,,,,,,,,,,,,,,,,,,
NHSB3161511,TOULA,NHSB 3161511,,,F,,NHSB3039354,SQUEEZE PLAY POPKJE BRANCKO,,,,,,2019,6,4,,,,,,,,,,,,,,,,,,,,,,,,
NHSB3266990,DAISY,NHSB 3266990,,,F,,NHSB3161511,TOULA,,,,,,2022,2,15,,,,,,,,,,,,,,,,,,,,,,,,
NHSB3161510,YARA,NHSB 3161510,,,F,,NHSB3039354,SQUEEZE PLAY POPKJE BRANCKO,,,,,,2019,6,4,,,,,,,,,,,,,,,,,,,,,,,,
